file name,roll,pitch,yaw
20230926-033930_1218.png,88.62,-24.76,329.31
20230926-033930_1219.png,87.95,-24.22,332.72
20230926-033930_1220.png,86.51,-23.55,335.5
20230926-033930_1221.png,85.79,-23.18,337.83
20230926-033930_1222.png,84.54,-22.58,339.7
20230926-033930_1223.png,84,-22.53,341.03
20230926-033931_1228.png,80.18,-21.92,342.01
20230926-033931_1229.png,80.52,-21.81,341.8
20230926-033931_1230.png,80.44,-21.82,341.66
20230926-033931_1231.png,80.12,-22.13,340.91
20230926-033931_1232.png,80.01,-22.56,340.36
20230926-033931_1233.png,79.42,-22.77,340.14
20230926-033931_1234.png,79.6,-23.05,340.23
20230926-033932_1235.png,80.08,-22.86,340.17
20230926-033932_1236.png,80.16,-22.8,340.15
20230926-033932_1237.png,80.87,-22.57,340.21
20230926-033932_1238.png,81.16,-22.58,340.16
20230926-033932_1239.png,81.37,-22.45,340.31
20230926-033932_1240.png,80.4,-22.79,340.32
20230926-033932_1241.png,80.19,-22.77,340.19
20230926-033932_1242.png,80.36,-22.95,340.12
20230926-033932_1243.png,81.38,-22.99,340.07
20230926-033932_1244.png,81.43,-22.96,340.02
20230926-033932_1245.png,81.47,-22.99,339.96
20230926-033932_1246.png,80.73,-23.16,339.98
20230926-033933_1247.png,80.16,-23.03,339.92
20230926-033933_1248.png,80.12,-23.01,339.89
20230926-033933_1249.png,79.91,-23.06,339.82
20230926-033933_1250.png,79.58,-23.44,339.75
20230926-033933_1251.png,79.84,-23.52,339.61
20230926-033933_1252.png,80.23,-23.35,339.77
20230926-033933_1253.png,80.88,-23.35,339.86
20230926-033933_1254.png,81.71,-23.76,339.86
20230926-033933_1255.png,82.01,-23.99,340.08
20230926-033933_1256.png,81.74,-23.55,340.43
20230926-033933_1257.png,81.38,-23.37,340.64
20230926-033933_1258.png,81.6,-23.43,340.67
20230926-033934_1259.png,82.27,-23.88,340.73
20230926-033934_1260.png,82.67,-24.05,341
20230926-033934_1261.png,82.33,-24.09,341.06
20230926-033934_1262.png,82.53,-23.81,341.13
20230926-033934_1263.png,82.71,-23.35,341.45
20230926-033934_1264.png,82.57,-23.26,341.78
20230926-033934_1265.png,83.06,-23.4,341.89
20230926-033934_1266.png,82.78,-23.82,342.13
20230926-033935_1267.png,84.48,-23.93,342.09
20230926-033935_1268.png,84.74,-23.85,342.1
20230926-033935_1269.png,84.53,-23.88,342.15
20230926-033935_1270.png,84.3,-24,342.33
20230926-033935_1271.png,83.87,-23.97,342.45
20230926-033935_1272.png,82.82,-23.57,342.82
20230926-033935_1273.png,82.6,-23.47,343.03
20230926-033935_1274.png,83.18,-23.36,343.14
20230926-033935_1275.png,83.25,-23.1,343.21
20230926-033935_1276.png,83.03,-22.96,343.31
20230926-033935_1277.png,83.03,-22.89,343.32
20230926-033935_1278.png,81.43,-21.56,343.21
20230926-033936_1279.png,80.94,-22.27,343.38
20230926-033936_1280.png,81.35,-22.42,343.11
20230926-033936_1281.png,81.26,-22.54,343.21
20230926-033936_1282.png,81.29,-22.42,343.21
20230926-033936_1283.png,81.11,-22.54,343.47
20230926-033936_1284.png,81.49,-22.63,344
20230926-033936_1285.png,81.93,-22.97,344.66
20230926-033936_1286.png,81.81,-23.1,345.48
20230926-033936_1287.png,81.62,-22.98,347.05
20230926-033936_1288.png,81.6,-23.28,348.68
20230926-033937_1289.png,80.48,-23.84,350.89
20230926-033937_1290.png,80.43,-23.92,352.48
20230926-033937_1291.png,78.72,-24.19,355.58
20230926-033937_1292.png,78.08,-24.49,-2.96
20230926-033937_1293.png,76.97,-24.72,-1.07
20230926-033937_1294.png,76.46,-24.92,0.05
20230926-033937_1295.png,76.36,-25.43,1.51
20230926-033937_1296.png,75.41,-25.35,2.65
20230926-033937_1297.png,75.79,-25.39,3.41
20230926-033937_1298.png,76.01,-25.41,4.04
20230926-033938_1299.png,75.7,-25.33,4.59
20230926-033938_1300.png,76.55,-24.98,4.42
20230926-033938_1301.png,76.39,-25.1,4.65
20230926-033938_1302.png,75.72,-25.12,5.03
20230926-033938_1303.png,75.37,-25.23,5.47
20230926-033938_1304.png,75.17,-25.49,6.39
20230926-033938_1305.png,75.6,-25.9,6.82
20230926-033938_1306.png,76.09,-26.16,7.44
20230926-033938_1307.png,76.37,-26.41,7.68
20230926-033938_1308.png,76.08,-27.09,8
20230926-033939_1309.png,76.36,-28.08,8.54
20230926-033939_1310.png,76.59,-29.42,9.59
20230926-033939_1311.png,75.83,-29.85,10.07
20230926-033939_1312.png,76.44,-30.79,11.15
20230926-033939_1313.png,76.93,-31.36,11.97
20230926-033939_1314.png,76.73,-31.47,12.63
20230926-033939_1315.png,76.59,-31.77,12.87
20230926-033939_1316.png,76.9,-32.11,13.4
20230926-033939_1317.png,78.4,-32.63,12.24
20230926-033939_1318.png,78.02,-32.82,12.15
20230926-033940_1319.png,78.09,-33.03,12.27
20230926-033940_1320.png,77.97,-33.16,12.46
20230926-033940_1321.png,77.66,-33.33,12.92
20230926-033940_1322.png,77.36,-33.1,13.85
20230926-033940_1323.png,77.86,-32.92,13.95
20230926-033940_1324.png,77.56,-32.8,13.99
20230926-033940_1325.png,78.02,-33.61,13.99
20230926-033940_1326.png,78.28,-33.97,14.2
20230926-033940_1327.png,78.54,-34.24,14.48
20230926-033940_1328.png,77.47,-34.41,15.22
20230926-033940_1329.png,78.04,-34.74,14.81
20230926-033940_1330.png,78.54,-34.71,14.53
20230926-033941_1331.png,78.49,-34.28,14.42
20230926-033941_1332.png,78.27,-34.04,14.27
20230926-033941_1333.png,78.78,-34.19,14.04
20230926-033941_1334.png,79.07,-34.26,14.08
20230926-033941_1335.png,81.07,-34.85,14.22
20230926-033941_1336.png,81.52,-35.16,14.81
20230926-033941_1337.png,81.85,-35.79,15.4
20230926-033941_1338.png,81.57,-36.67,16.41
20230926-033941_1339.png,81.94,-37.55,18.04
20230926-033941_1340.png,82.36,-38.26,19.31
20230926-033941_1341.png,82.71,-39.14,20.98
20230926-033942_1342.png,82.83,-39.68,22.4
20230926-033942_1343.png,82.59,-39.77,24.41
20230926-033942_1344.png,81.75,-40.29,25.6
20230926-033942_1345.png,81.61,-40.61,26.09
20230926-033942_1346.png,81.01,-41.1,27.09
20230926-033942_1347.png,80.68,-41.26,27.34
20230926-033942_1348.png,80.01,-41.15,27.72
20230926-033942_1349.png,79.3,-41.3,28.4
20230926-033942_1350.png,79.11,-41.33,29.23
20230926-033942_1351.png,79.09,-41.19,29.47
20230926-033942_1352.png,79.97,-41.02,29.1
20230926-033943_1353.png,80.64,-40.74,28.5
20230926-033943_1354.png,80.48,-39.9,28.36
20230926-033943_1355.png,79.19,-39.51,28.54
20230926-033943_1356.png,78.02,-39.75,28.79
20230926-033943_1357.png,77.9,-39.58,28.79
20230926-033943_1358.png,78.26,-39.52,28.91
20230926-033943_1359.png,78.69,-39.68,28.9
20230926-033943_1360.png,78.37,-39.85,28.75
20230926-033943_1361.png,79,-40.06,28.65
20230926-033944_1362.png,79.13,-40.2,28.55
20230926-033944_1363.png,79.14,-40.24,28.44
20230926-033944_1364.png,79.54,-40.35,28.07
20230926-033944_1365.png,79.74,-40.31,27.81
20230926-033944_1366.png,79.74,-40.19,27.72
20230926-033944_1367.png,79.39,-40.03,27.61
20230926-033944_1368.png,79.2,-39.97,27.61
20230926-033944_1369.png,79.04,-39.77,27.7
20230926-033944_1370.png,78.77,-39.53,28.31
20230926-033944_1371.png,79.03,-39.45,27.98
20230926-033944_1372.png,78.37,-39.43,28
20230926-033944_1373.png,78.05,-39.15,28.23
20230926-033944_1374.png,77.93,-38.88,28.2
20230926-033945_1375.png,78.42,-38.89,27.83
20230926-033945_1376.png,79.08,-38.97,27.68
20230926-033945_1377.png,78.59,-39.16,27.28
20230926-033945_1378.png,78.6,-39.26,27.12
20230926-033945_1379.png,78.97,-39.08,26.9
20230926-033945_1380.png,78.74,-38.82,26.84
20230926-033945_1381.png,78.99,-39.17,26.84
20230926-033945_1382.png,78.59,-39.05,26.93
20230926-033945_1383.png,78.43,-39.08,26.94
20230926-033946_1384.png,78.42,-39.06,26.98
20230926-033946_1385.png,78.27,-38.95,26.88
20230926-033946_1386.png,78.13,-38.76,26.85
20230926-033946_1387.png,77.9,-38.66,26.78
20230926-033946_1388.png,77.95,-38.73,26.73
20230926-033946_1389.png,78.01,-38.66,26.53
20230926-033946_1390.png,77.87,-38.65,26.39
20230926-033946_1391.png,77.97,-38.69,26.3
20230926-033946_1392.png,78.08,-38.71,26.23
20230926-033946_1393.png,78.36,-38.76,26.12
20230926-033946_1394.png,78.36,-38.71,26.18
20230926-033947_1395.png,78.23,-38.68,26.23
20230926-033947_1396.png,78.89,-38.7,26.14
20230926-033947_1397.png,79.11,-38.66,26.18
20230926-033947_1398.png,79.49,-38.8,26.02
20230926-033947_1399.png,79.22,-38.8,25.96
20230926-033947_1400.png,79.39,-38.84,25.95
20230926-033947_1401.png,80.02,-38.77,25.96
20230926-033947_1402.png,80.16,-38.85,25.87
20230926-033947_1403.png,80.17,-38.88,26
20230926-033947_1404.png,80.24,-38.85,26.02
